frame_idx,ts_sec,local_track_id,tracklet_id,source_gid,assigned_final_gid_internal,final_global_id,x1,y1,x2,y2,cx,cy,bbox_area_ratio,tracklet_quality,stayed_global_id_0,best_reid_match_id,best_reid_sim,best_reid_deep_sim,second_best_match_id,second_best_sim,margin,new_global_id_allowed,blocking_reason,absorbed_into,gt_person_id_from_audit,pred_in_audit,audit_iou,gt_from_archive_match,archive_iou,resolved_gt_person,is_target_gt_7_10_11,raw_decision_reason
1399,116.5833,2,23,2,41,9,1513.39,476.22,1846.85,1035.59,1680.1,755.9,0.05060,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1399,116.5833,13,38,13,44,5,1826.87,696.16,2183.40,1247.78,2005.1,972.0,0.05335,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1400,116.6667,1,10,1,24,1,284.41,927.27,698.25,1549.86,491.3,1238.6,0.06989,1.0,no,31,0.8735,0.7185,24,0.8096,0.0639,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=1,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1400,116.6667,2,23,2,41,9,1516.31,474.76,1798.35,1030.03,1657.3,752.4,0.04248,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1400,116.6667,13,38,13,44,5,1855.11,692.23,2179.11,1252.36,2017.1,972.3,0.04923,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1401,116.7500,1,10,1,24,1,282.76,877.08,619.76,1552.99,451.3,1215.0,0.06179,1.0,no,31,0.8735,0.7185,24,0.8096,0.0639,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=1,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1401,116.7500,2,23,2,41,9,1519.34,474.70,1809.66,1035.21,1664.5,755.0,0.04414,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1401,116.7500,13,38,13,44,5,1865.85,692.26,2169.50,1257.18,2017.7,974.7,0.04653,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1402,116.8333,,0,0,0,0,1737.93,554.52,2185.48,1124.20,1961.7,839.4,0.06916,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1402,116.8333,1,10,1,24,1,285.75,1025.86,607.57,1564.83,446.7,1295.3,0.04705,1.0,no,31,0.8735,0.7185,24,0.8096,0.0639,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=1,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1402,116.8333,2,23,2,41,9,1514.85,474.67,1810.32,1041.26,1662.6,758.0,0.04541,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1402,116.8333,13,38,13,44,5,1881.61,699.55,2167.00,1256.71,2024.3,978.1,0.04313,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1403,116.9167,,0,0,0,0,1742.28,551.49,2201.00,1157.68,1971.6,854.6,0.07543,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1403,116.9167,1,10,1,24,1,286.51,1028.83,606.58,1564.12,446.5,1296.5,0.04648,1.0,no,31,0.8735,0.7185,24,0.8096,0.0639,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=1,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1403,116.9167,2,23,2,41,9,1511.73,476.34,1810.43,1040.17,1661.1,758.3,0.04568,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1403,116.9167,13,38,13,44,0,261.71,805.38,608.63,1393.68,435.2,1099.5,0.05536,0.9913135880564405,yes,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=0 (unassigned),,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1404,117.0000,,0,0,0,0,1738.86,553.27,2213.30,1138.54,1976.1,845.9,0.07532,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),5,4,0.689,,0.000,5,no,not_in_decisions
1404,117.0000,1,10,1,24,1,321.83,1010.79,586.64,1563.33,454.2,1287.1,0.03969,1.0,no,31,0.8735,0.7185,24,0.8096,0.0639,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=1,3,3,0.565,,0.000,3,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1404,117.0000,2,23,2,41,9,1510.59,477.06,1826.97,1042.65,1668.8,759.9,0.04854,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,8,8,0.831,,0.000,8,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1404,117.0000,13,38,13,44,5,1877.25,652.73,2193.06,1233.51,2035.2,943.1,0.04976,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,10,2,0.586,,0.000,10,YES,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1405,117.0833,,0,0,0,0,1737.48,554.30,2206.27,1135.99,1971.9,845.1,0.07397,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1405,117.0833,1,10,1,24,1,323.78,930.54,594.53,1553.49,459.2,1242.0,0.04575,1.0,no,31,0.8735,0.7185,24,0.8096,0.0639,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=1,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1405,117.0833,2,23,2,41,9,1512.72,475.47,1820.99,1040.76,1666.9,758.1,0.04727,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1405,117.0833,13,38,13,44,5,1889.93,646.00,2192.88,1228.47,2041.4,937.2,0.04787,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1406,117.1667,,0,0,0,0,2430.74,1444.98,2560.00,1900.51,2495.4,1672.7,0.01597,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1406,117.1667,,0,0,0,0,1735.72,555.04,2105.15,1130.85,1920.4,842.9,0.05770,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1406,117.1667,1,10,1,24,1,327.70,950.50,586.64,1555.24,457.2,1252.9,0.04248,1.0,no,31,0.8735,0.7185,24,0.8096,0.0639,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=1,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1406,117.1667,2,23,2,41,9,1511.84,473.56,1826.18,996.08,1669.0,734.8,0.04456,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1407,117.2500,,0,0,0,0,2430.73,1444.79,2560.00,1899.65,2495.4,1672.2,0.01595,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1407,117.2500,,0,0,0,0,1736.46,557.71,2103.39,1136.27,1919.9,847.0,0.05759,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1407,117.2500,,0,0,0,0,282.77,696.55,600.10,1298.57,441.4,997.6,0.05182,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1407,117.2500,1,10,1,24,1,337.52,891.44,603.13,1495.80,470.3,1193.6,0.04355,1.0,no,31,0.8735,0.7185,24,0.8096,0.0639,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=1,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1407,117.2500,2,23,2,41,9,1512.39,473.46,1828.45,980.01,1670.4,726.7,0.04343,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1407,117.2500,13,38,13,44,5,1894.00,630.85,2188.70,1211.36,2041.3,921.1,0.04641,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1408,117.3333,,0,0,0,0,2430.67,1444.06,2560.00,1899.06,2495.3,1671.6,0.01596,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1408,117.3333,,0,0,0,0,1734.47,554.27,2103.22,1140.96,1918.8,847.6,0.05869,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1408,117.3333,,0,0,0,0,334.32,802.88,610.50,1410.39,472.4,1106.6,0.04551,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1408,117.3333,2,23,2,41,9,1516.17,471.41,1820.91,976.06,1668.5,723.7,0.04172,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1408,117.3333,13,38,13,44,5,1895.45,627.12,2190.84,1213.73,2043.1,920.4,0.04700,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1409,117.4167,,0,0,0,0,2430.66,1443.91,2560.00,1898.81,2495.3,1671.4,0.01596,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1409,117.4167,,0,0,0,0,1730.01,546.02,2093.14,1138.81,1911.6,842.4,0.05839,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1409,117.4167,,0,0,0,0,308.01,720.87,636.18,1390.99,472.1,1055.9,0.05966,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1409,117.4167,2,23,2,41,9,1526.59,466.57,1813.63,974.33,1670.1,720.5,0.03954,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1409,117.4167,13,38,13,44,5,1974.90,620.21,2195.86,1205.94,2085.4,913.1,0.03511,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1410,117.5000,,0,0,0,0,2430.66,1443.68,2560.00,1899.94,2495.3,1671.8,0.01601,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1410,117.5000,,0,0,0,0,1721.27,535.62,2079.11,1132.38,1900.2,834.0,0.05793,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1410,117.5000,,0,0,0,0,332.21,634.76,676.51,1303.24,504.4,969.0,0.06243,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1410,117.5000,1,11,1,45,0,367.60,860.88,698.39,1411.11,533.0,1136.0,0.04937,0.8330108323225616,yes,36,0.6309,0.4393,43,0.5471,0.0838,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=0 (unassigned),,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1410,117.5000,2,23,2,41,9,1533.26,464.48,1796.06,973.61,1664.7,719.0,0.03630,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1410,117.5000,13,38,13,44,5,1996.54,632.11,2200.51,1211.37,2098.5,921.7,0.03205,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1411,117.5833,,0,0,0,0,2430.74,1443.79,2559.99,1898.81,2495.4,1671.3,0.01595,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1411,117.5833,,0,0,0,0,1718.62,529.84,2080.53,1127.47,1899.6,828.7,0.05867,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1411,117.5833,,0,0,0,0,353.91,639.72,691.65,1246.89,522.8,943.3,0.05563,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1411,117.5833,2,23,2,41,9,1538.79,463.71,1789.80,973.86,1664.3,718.8,0.03474,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1411,117.5833,13,38,13,44,5,1993.43,632.39,2199.06,1211.77,2096.2,922.1,0.03232,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1412,117.6667,,0,0,0,0,2430.73,1443.75,2560.00,1901.31,2495.4,1672.5,0.01605,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1412,117.6667,,0,0,0,0,1688.97,511.75,2045.90,1098.08,1867.4,804.9,0.05677,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1412,117.6667,,0,0,0,0,405.93,625.88,717.34,1231.07,561.6,928.5,0.05112,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1412,117.6667,1,11,1,45,0,417.04,850.74,734.82,1401.97,575.9,1126.4,0.04752,0.8330108323225616,yes,36,0.6309,0.4393,43,0.5471,0.0838,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=0 (unassigned),,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1412,117.6667,2,23,2,41,9,1544.82,468.18,1822.23,976.26,1683.5,722.2,0.03823,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1412,117.6667,13,38,13,44,5,1977.66,625.68,2201.14,1210.23,2089.4,918.0,0.03544,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1413,117.7500,,0,0,0,0,2430.75,1443.71,2560.00,1901.57,2495.4,1672.6,0.01605,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1413,117.7500,,0,0,0,0,1653.29,502.16,2031.24,1124.03,1842.3,813.1,0.06376,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1413,117.7500,,0,0,0,0,423.51,598.02,757.73,1225.42,590.6,911.7,0.05688,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1413,117.7500,2,23,2,41,9,1553.60,466.20,1842.36,991.24,1698.0,728.7,0.04113,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1413,117.7500,13,38,13,44,5,1959.83,608.21,2203.02,1214.61,2081.4,911.4,0.04000,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1414,117.8333,,0,0,0,0,2430.67,1443.68,2560.00,1901.02,2495.3,1672.3,0.01604,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1414,117.8333,,0,0,0,0,1659.65,502.25,2023.16,1116.06,1841.4,809.2,0.06053,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1414,117.8333,,0,0,0,0,459.23,589.85,774.22,1213.06,616.7,901.5,0.05325,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1414,117.8333,2,23,2,41,9,1560.42,473.91,1828.44,979.25,1694.4,726.6,0.03674,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1414,117.8333,13,38,13,44,5,1961.47,609.19,2198.82,1200.34,2080.1,904.8,0.03806,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1415,117.9167,,0,0,0,0,1620.53,492.40,2002.85,1109.24,1811.7,800.8,0.06397,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1415,117.9167,,0,0,0,0,487.70,568.58,805.92,1212.60,646.8,890.6,0.05559,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1415,117.9167,2,23,2,41,9,1580.78,478.85,1836.98,967.36,1708.9,723.1,0.03395,1.0,no,37,0.7559,0.5674,33,0.6896,0.0663,no,rejected_weak_score: ReID similarity too low to confirm new person vs existing,global_id=9,,,0.000,,0.000,,no,rejected_weak_score_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1415,117.9167,13,38,13,44,5,1950.73,604.58,2181.59,1212.16,2066.2,908.4,0.03805,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1416,118.0000,,0,0,0,0,1604.76,486.31,1988.24,1133.34,1796.5,809.8,0.06731,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),5,4,0.825,,0.000,5,no,not_in_decisions
1416,118.0000,,0,0,0,0,520.30,545.56,827.70,1210.33,674.0,877.9,0.05543,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),3,3,0.937,,0.000,3,no,not_in_decisions
1416,118.0000,13,38,13,44,5,1963.72,608.01,2181.73,1199.50,2072.7,903.8,0.03498,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,10,2,0.864,,0.000,10,YES,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1417,118.0833,,0,0,0,0,1610.31,489.38,1992.01,1130.43,1801.2,809.9,0.06638,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1417,118.0833,,0,0,0,0,504.12,540.26,830.64,1206.56,667.4,873.4,0.05902,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1417,118.0833,13,38,13,44,5,1939.74,602.79,2180.42,1208.24,2060.1,905.5,0.03953,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1418,118.1667,,0,0,0,0,1628.41,489.27,1987.80,1132.49,1808.1,810.9,0.06271,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1418,118.1667,,0,0,0,0,552.25,543.43,848.91,1183.96,700.6,863.7,0.05155,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1418,118.1667,13,38,13,44,5,1917.16,605.63,2176.62,1209.23,2046.9,907.4,0.04248,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1419,118.2500,,0,0,0,0,1637.29,493.48,1999.32,1132.80,1818.3,813.1,0.06279,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1419,118.2500,,0,0,0,0,591.52,530.76,857.21,1166.98,724.4,848.9,0.04585,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1419,118.2500,13,38,13,44,5,1913.10,610.05,2174.30,1207.70,2043.7,908.9,0.04235,0.9913135880564405,no,43,0.7579,0.6412,39,0.7363,0.0216,no,rejected_ambiguous: best score matches multiple existing persons — cannot confirm new ID,global_id=5,,,0.000,,0.000,,no,rejected_cross_person_ambiguous_new_id|group_merge_pass|overlap_handoff_pass|local_consistency_pass
1420,118.3333,,0,0,0,0,1640.81,493.35,1993.17,1127.89,1817.0,810.6,0.06065,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
1420,118.3333,,0,0,0,0,564.46,525.63,857.61,1093.81,711.0,809.7,0.04518,,yes,,,,,,,n/a (untracked),source_gid=0: ByteTrack/detector never assigned a track ID,global_id=0 (unassigned),,,0.000,,0.000,,no,not_in_decisions
